Data publisher,Dataset,Dataset Rights,Collector name,Collector number,Field number,GUID,Date collected,Institution code,Collection code,Catalogue No,Basis of record,Image url,Last indexed,Identifier,Identification date,Scientific name,Author,Scientific name (interpreted),Kingdom,Phylum,Class,Order,Family,Genus,Country,Country (interpreted),Locality,County,Continent or Ocean,State/Province,Region,Publisher country,Latitude,Longitude,Coordinate precision,Cell id,Centi cell id,Min depth,Max depth,Max depth,Min altitude,Max altitude,Altitude precision,GBIF portal url,GBIF webservice url,
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33300,Observation,,2009-08-10 02:23:05.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,,Southern Europe,Spain,38.44,-3.74,7071,46256,42,,,,,,,http://data.gbif.org/occurrences/164924013,http://data.gbif.org/ws/rest/occurrence/get?key=164924013
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33293,Observation,,2009-08-10 02:23:05.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,,Southern Europe,Spain,38.44,-3.52,7071,46256,44,,,,,,,http://data.gbif.org/occurrences/164924006,http://data.gbif.org/ws/rest/occurrence/get?key=164924006
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33291,Observation,,2009-08-10 02:23:05.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,,Southern Europe,Spain,38.44,-3.4,7071,46256,46,,,,,,,http://data.gbif.org/occurrences/164924004,http://data.gbif.org/ws/rest/occurrence/get?key=164924004
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33455,Observation,,2009-08-10 02:23:07.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,Ciudad Real,Southern Europe,Spain,38.53,-3.17,7071,46256,58,,,,,,,http://data.gbif.org/occurrences/164924168,http://data.gbif.org/ws/rest/occurrence/get?key=164924168
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33562,Observation,,2009-08-10 02:23:09.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,Jaén,Southern Europe,Spain,38.35,-3.52,7071,46256,34,,,,,,,http://data.gbif.org/occurrences/164924275,http://data.gbif.org/ws/rest/occurrence/get?key=164924275
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33289,Observation,,2009-08-10 02:23:05.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,,Southern Europe,Spain,38.44,-3.17,7071,46256,48,,,,,,,http://data.gbif.org/occurrences/164924002,http://data.gbif.org/ws/rest/occurrence/get?key=164924002
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33566,Observation,,2009-08-10 02:23:09.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,Jaén,Southern Europe,Spain,38.35,-3.74,7071,46256,32,,,,,,,http://data.gbif.org/occurrences/164924279,http://data.gbif.org/ws/rest/occurrence/get?key=164924279
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33468,Observation,,2009-08-10 02:23:07.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,Ciudad Real,Southern Europe,Spain,38.62,-3.98,7071,46256,60,,,,,,,http://data.gbif.org/occurrences/164924181,http://data.gbif.org/ws/rest/occurrence/get?key=164924181
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33554,Observation,,2009-08-10 02:23:09.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,Jaén,Southern Europe,Spain,38.26,-3.29,7071,46256,27,,,,,,,http://data.gbif.org/occurrences/164924267,http://data.gbif.org/ws/rest/occurrence/get?key=164924267
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33561,Observation,,2009-08-10 02:23:09.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,Jaén,Southern Europe,Spain,38.26,-3.51,7071,46256,24,,,,,,,http://data.gbif.org/occurrences/164924274,http://data.gbif.org/ws/rest/occurrence/get?key=164924274
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33557,Observation,,2009-08-10 02:23:09.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,Jaén,Southern Europe,Spain,38.26,-3.4,7071,46256,26,,,,,,,http://data.gbif.org/occurrences/164924270,http://data.gbif.org/ws/rest/occurrence/get?key=164924270
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33466,Observation,,2009-08-10 02:23:07.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,Ciudad Real,Southern Europe,Spain,38.44,-3.97,7071,46256,40,,,,,,,http://data.gbif.org/occurrences/164924179,http://data.gbif.org/ws/rest/occurrence/get?key=164924179
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33552,Observation,,2009-08-10 02:23:09.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,Jaén,Southern Europe,Spain,38.26,-3.06,7071,46256,29,,,,,,,http://data.gbif.org/occurrences/164924265,http://data.gbif.org/ws/rest/occurrence/get?key=164924265
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33463,Observation,,2009-08-10 02:23:07.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,Ciudad Real,Southern Europe,Spain,38.53,-3.75,7071,46256,52,,,,,,,http://data.gbif.org/occurrences/164924176,http://data.gbif.org/ws/rest/occurrence/get?key=164924176
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33570,Observation,,2009-08-10 02:23:09.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,Jaén,Southern Europe,Spain,38.08,-3.97,7071,46256,0,,,,,,,http://data.gbif.org/occurrences/164924283,http://data.gbif.org/ws/rest/occurrence/get?key=164924283
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33304,Observation,,2009-08-10 02:23:05.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,,Southern Europe,Spain,38.35,-3.86,7071,46256,31,,,,,,,http://data.gbif.org/occurrences/164924017,http://data.gbif.org/ws/rest/occurrence/get?key=164924017
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33305,Observation,,2009-08-10 02:23:05.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,,Southern Europe,Spain,38.44,-3.86,7071,46256,41,,,,,,,http://data.gbif.org/occurrences/164924018,http://data.gbif.org/ws/rest/occurrence/get?key=164924018
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33467,Observation,,2009-08-10 02:23:07.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,Ciudad Real,Southern Europe,Spain,38.53,-3.98,7071,46256,50,,,,,,,http://data.gbif.org/occurrences/164924180,http://data.gbif.org/ws/rest/occurrence/get?key=164924180
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33307,Observation,,2009-08-10 02:23:05.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,,Southern Europe,Spain,38.35,-3.97,7071,46256,30,,,,,,,http://data.gbif.org/occurrences/164924020,http://data.gbif.org/ws/rest/occurrence/get?key=164924020
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33296,Observation,,2009-08-10 02:23:05.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,,Southern Europe,Spain,38.44,-3.63,7071,46256,43,,,,,,,http://data.gbif.org/occurrences/164924009,http://data.gbif.org/ws/rest/occurrence/get?key=164924009
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33288,Observation,,2009-08-10 02:23:05.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,,Southern Europe,Spain,38.44,-3.06,7071,46256,49,,,,,,,http://data.gbif.org/occurrences/164924001,http://data.gbif.org/ws/rest/occurrence/get?key=164924001
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33558,Observation,,2009-08-10 02:23:09.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,Jaén,Southern Europe,Spain,38.35,-3.4,7071,46256,36,,,,,,,http://data.gbif.org/occurrences/164924271,http://data.gbif.org/ws/rest/occurrence/get?key=164924271
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33457,Observation,,2009-08-10 02:23:07.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,Ciudad Real,Southern Europe,Spain,38.53,-3.52,7071,46256,54,,,,,,,http://data.gbif.org/occurrences/164924170,http://data.gbif.org/ws/rest/occurrence/get?key=164924170
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33461,Observation,,2009-08-10 02:23:07.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,Ciudad Real,Southern Europe,Spain,38.62,-3.63,7071,46256,63,,,,,,,http://data.gbif.org/occurrences/164924174,http://data.gbif.org/ws/rest/occurrence/get?key=164924174
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33568,Observation,,2009-08-10 02:23:09.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,Jaén,Southern Europe,Spain,38.17,-3.86,7071,46256,11,,,,,,,http://data.gbif.org/occurrences/164924281,http://data.gbif.org/ws/rest/occurrence/get?key=164924281
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33556,Observation,,2009-08-10 02:23:09.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,Jaén,Southern Europe,Spain,38.17,-3.4,7071,46256,16,,,,,,,http://data.gbif.org/occurrences/164924269,http://data.gbif.org/ws/rest/occurrence/get?key=164924269
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33465,Observation,,2009-08-10 02:23:07.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,Ciudad Real,Southern Europe,Spain,38.53,-3.86,7071,46256,51,,,,,,,http://data.gbif.org/occurrences/164924178,http://data.gbif.org/ws/rest/occurrence/get?key=164924178
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33295,Observation,,2009-08-10 02:23:05.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,,Southern Europe,Spain,38.35,-3.63,7071,46256,33,,,,,,,http://data.gbif.org/occurrences/164924008,http://data.gbif.org/ws/rest/occurrence/get?key=164924008
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33456,Observation,,2009-08-10 02:23:07.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,Ciudad Real,Southern Europe,Spain,38.53,-3.4,7071,46256,56,,,,,,,http://data.gbif.org/occurrences/164924169,http://data.gbif.org/ws/rest/occurrence/get?key=164924169
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33290,Observation,,2009-08-10 02:23:05.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,,Southern Europe,Spain,38.44,-3.29,7071,46256,47,,,,,,,http://data.gbif.org/occurrences/164924003,http://data.gbif.org/ws/rest/occurrence/get?key=164924003
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33555,Observation,,2009-08-10 02:23:09.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,Jaén,Southern Europe,Spain,38.35,-3.29,7071,46256,37,,,,,,,http://data.gbif.org/occurrences/164924268,http://data.gbif.org/ws/rest/occurrence/get?key=164924268
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33464,Observation,,2009-08-10 02:23:07.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,Ciudad Real,Southern Europe,Spain,38.62,-3.75,7071,46256,62,,,,,,,http://data.gbif.org/occurrences/164924177,http://data.gbif.org/ws/rest/occurrence/get?key=164924177
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33460,Observation,,2009-08-10 02:23:07.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,Ciudad Real,Southern Europe,Spain,38.53,-3.63,7071,46256,53,,,,,,,http://data.gbif.org/occurrences/164924173,http://data.gbif.org/ws/rest/occurrence/get?key=164924173
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33548,Observation,,2009-08-10 02:23:09.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,Jaén,Southern Europe,Spain,38.17,-2.83,7071,46257,11,,,,,,,http://data.gbif.org/occurrences/164924261,http://data.gbif.org/ws/rest/occurrence/get?key=164924261
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33399,Observation,,2009-08-10 02:23:06.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,Albacete,Southern Europe,Spain,38.62,-2.6,7071,46257,64,,,,,,,http://data.gbif.org/occurrences/164924112,http://data.gbif.org/ws/rest/occurrence/get?key=164924112
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33284,Observation,,2009-08-10 02:23:05.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,,Southern Europe,Spain,38.62,-2.71,7071,46257,62,,,,,,,http://data.gbif.org/occurrences/164923997,http://data.gbif.org/ws/rest/occurrence/get?key=164923997
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33454,Observation,,2009-08-10 02:23:07.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,Ciudad Real,Southern Europe,Spain,38.53,-2.94,7071,46257,50,,,,,,,http://data.gbif.org/occurrences/164924167,http://data.gbif.org/ws/rest/occurrence/get?key=164924167
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33395,Observation,,2009-08-10 02:23:06.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,Albacete,Southern Europe,Spain,38.44,-2.37,7071,46257,46,,,,,,,http://data.gbif.org/occurrences/164924108,http://data.gbif.org/ws/rest/occurrence/get?key=164924108
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33394,Observation,,2009-08-10 02:23:06.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,Albacete,Southern Europe,Spain,38.44,-2.26,7071,46257,47,,,,,,,http://data.gbif.org/occurrences/164924107,http://data.gbif.org/ws/rest/occurrence/get?key=164924107
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33549,Observation,,2009-08-10 02:23:09.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,Jaén,Southern Europe,Spain,38.26,-2.83,7071,46257,21,,,,,,,http://data.gbif.org/occurrences/164924262,http://data.gbif.org/ws/rest/occurrence/get?key=164924262
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33282,Observation,,2009-08-10 02:23:05.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,,Southern Europe,Spain,38.71,-2.6,7071,46257,74,,,,,,,http://data.gbif.org/occurrences/164923995,http://data.gbif.org/ws/rest/occurrence/get?key=164923995
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33283,Observation,,2009-08-10 02:23:05.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,,Southern Europe,Spain,38.53,-2.71,7071,46257,52,,,,,,,http://data.gbif.org/occurrences/164923996,http://data.gbif.org/ws/rest/occurrence/get?key=164923996
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33398,Observation,,2009-08-10 02:23:06.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,Albacete,Southern Europe,Spain,38.62,-2.48,7071,46257,65,,,,,,,http://data.gbif.org/occurrences/164924111,http://data.gbif.org/ws/rest/occurrence/get?key=164924111
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33285,Observation,,2009-08-10 02:23:05.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,,Southern Europe,Spain,38.44,-2.83,7071,46257,41,,,,,,,http://data.gbif.org/occurrences/164923998,http://data.gbif.org/ws/rest/occurrence/get?key=164923998
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33396,Observation,,2009-08-10 02:23:06.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,Albacete,Southern Europe,Spain,38.53,-2.37,7071,46257,56,,,,,,,http://data.gbif.org/occurrences/164924109,http://data.gbif.org/ws/rest/occurrence/get?key=164924109
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33547,Observation,,2009-08-10 02:23:09.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,Jaén,Southern Europe,Spain,38.35,-2.71,7071,46257,32,,,,,,,http://data.gbif.org/occurrences/164924260,http://data.gbif.org/ws/rest/occurrence/get?key=164924260
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33286,Observation,,2009-08-10 02:23:05.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,,Southern Europe,Spain,38.53,-2.83,7071,46257,51,,,,,,,http://data.gbif.org/occurrences/164923999,http://data.gbif.org/ws/rest/occurrence/get?key=164923999
