name;lon;lat
Juncus bufonius;-2,90;36,93
Juncus bufonius;-2,72;36,91
Juncus bufonius;-2,90;36,93
Juncus bufonius;-2,76;36,69
Juncus bufonius;-2,64;36,83
Juncus bufonius;-2,20;37,27
Juncus bufonius;-2,90;36,93
Juncus bufonius;-2,76;36,69
Juncus bufonius;-2,90;36,93
Juncus bufonius;-2,72;36,91
Juncus bufonius;-2,58;36,92
Jurinea humilis;-2,79;36,88
Jurinea humilis;-2,86;36,89
Jurinea humilis;-2,32;37,59
Jurinea humilis;-2,44;37,23
Jurinea humilis;-2,89;37,14
Jurinea humilis;-2,44;37,14
Jurinea humilis;-3,00;36,87
Jurinea humilis;-2,78;36,87
Jurinea humilis;-2,89;37,05
Jurinea humilis;-3,00;37,05
Jurinea humilis;-2,77;36,86
Jurinea humilis;-2,83;36,91
Lafuentea rotundifolia;-1,90;36,95
Lafuentea rotundifolia;-2,33;36,95
Lafuentea rotundifolia;-2,44;36,95
Lafuentea rotundifolia;-1,90;36,95
Lafuentea rotundifolia;-2,60;36,96
Lafuentea rotundifolia;-3,00;36,87
Lafuentea rotundifolia;-2,48;36,86
Lafuentea rotundifolia;-2,16;36,98
Lafuentea rotundifolia;-2,42;36,95
Lafuentea rotundifolia;-2,06;37,41
Lafuentea rotundifolia;-2,18;37,28
Lafuentea rotundifolia;-2,60;36,96
Lathyrus clymenum;-2,19;36,76
Lathyrus clymenum;-1,75;37,40
Lathyrus clymenum;-1,89;37,06
Lathyrus clymenum;-1,80;37,31
Lathyrus clymenum;-2,28;37,27
Lathyrus clymenum;-2,13;36,97
Lathyrus clymenum;-2,07;37,52
Lathyrus clymenum;-2,36;37,14
Lathyrus clymenum;-2,88;37,01
Lathyrus clymenum;-2,36;37,09
Lathyrus clymenum;-2,48;37,18
Lathyrus clymenum;-2,19;36,73
Lathyrus clymenum;-2,39;37,09
Lathyrus clymenum;-1,70;37,32
Lathyrus clymenum;-1,75;37,30
Lathyrus clymenum;-1,88;37,06
Lathyrus clymenum;-1,88;37,03
Lathyrus clymenum;-2,00;36,89
Lathyrus clymenum;-2,33;37,07
Lathyrus clymenum;-1,89;37,05
Launaea arborescens;-2,67;37,14
Launaea arborescens;-2,55;36,96
Launaea arborescens;-1,85;37,07
Launaea arborescens;-2,37;36,87
Launaea arborescens;-1,87;37,27
Launaea arborescens;-1,80;37,31
Launaea arborescens;-2,66;36,78
Launaea arborescens;-2,55;36,87
Launaea arborescens;-2,44;37,03
Launaea arborescens;-2,67;37,14
Launaea arborescens;-1,68;37,35
Launaea arborescens;-2,07;37,35
Launaea arborescens;-2,55;36,96
Launaea arborescens;-2,67;37,15
Launaea fragilis;-2,08;37,09
Launaea fragilis;-2,52;37,37
Launaea fragilis;-2,05;37,32
Launaea fragilis;-2,30;36,90
Launaea fragilis;-2,06;37,41
Launaea fragilis;-1,82;37,42
Launaea fragilis;-2,93;36,88
Launaea fragilis;-2,67;37,14
Launaea fragilis;-2,67;37,14
Launaea fragilis;-2,55;37,37
Launaea fragilis;-2,04;37,48
Launaea fragilis;-2,67;37,14
Launaea fragilis;-2,07;37,41
Launaea fragilis;-1,90;37,20
Launaea fragilis;-1,97;37,36
Launaea lanifera;-2,60;36,82
Launaea lanifera;-2,04;37,48
Launaea lanifera;-2,07;37,41
Launaea lanifera;-2,43;37,14
Launaea lanifera;-1,98;36,97
Launaea lanifera;-2,29;37,34
Launaea lanifera;-2,05;36,83
Launaea lanifera;-1,90;37,28
Launaea lanifera;-2,28;37,32
Launaea lanifera;-2,45;36,83
Launaea lanifera;-2,45;36,83
Lavandula multifida;-2,29;37,34
Lavandula multifida;-1,74;37,34
Lavandula multifida;-1,91;37,28
Lavandula multifida;-1,98;37,17
Lavandula multifida;-1,93;36,97
Lavandula multifida;-2,10;37,30
Lavandula multifida;-2,45;36,83
Lavandula multifida;-2,80;36,80
Lavandula multifida;-1,74;37,34
Lavandula multifida;-2,45;36,83
Lavandula multifida;-1,90;37,28
Lavandula stoechas;-2,20;36,73
Lavandula stoechas;-1,94;37,46
Lavandula stoechas;-1,92;37,52
Lavandula stoechas;-2,30;37,06
Lavandula stoechas;-2,21;37,13
Lavandula stoechas;-1,82;37,26
Lavandula stoechas;-2,20;37,26
Lavandula stoechas;-2,07;37,36
Lavandula stoechas;-2,43;37,14
Lavandula stoechas;-2,29;37,87
Lavandula stoechas;-2,26;37,16
Lavandula stoechas;-2,63;37,17
Lavandula stoechas;-2,98;36,95
Lavatera maritima;-2,74;36,97
Lavatera maritima;-2,45;36,83
Lavatera maritima;-2,61;36,84
Lavatera maritima;-2,22;36,94
Lavatera maritima;-2,61;36,84
Lavatera maritima;-2,48;36,86
Lavatera maritima;-1,74;37,31
Lavatera maritima;-2,20;37,26
Lavatera maritima;-2,64;36,84
Lavatera maritima;-2,10;37,30
Lavatera maritima;-2,45;36,83
Lavatera maritima;-2,69;36,99
Lavatera maritima;-1,85;37,17
Leontodon longirostris;-2,49;37,39
Leontodon longirostris;-2,87;36,99
Leontodon longirostris;-2,60;36,82
Leontodon longirostris;-2,79;36,85
Leontodon longirostris;-2,49;37,39
Leontodon longirostris;-2,85;36,81
Leontodon longirostris;-2,75;36,82
Leontodon longirostris;-2,60;36,82
Leontodon longirostris;-2,77;36,86
Leontodon longirostris;-2,89;36,99
Leontodon longirostris;-2,70;36,83
Leontodon longirrostris;-2,96;36,84
Leysera leyseroides;-2,58;37,07
Leysera leyseroides;-1,84;37,21
Leysera leyseroides;-2,53;37,09
Leysera leyseroides;-2,39;37,04
Leysera leyseroides;-2,53;37,10
Leysera leyseroides;-1,80;37,31
Leysera leyseroides;-2,53;37,12
Leysera leyseroides;-2,61;37,10
Leysera leyseroides;-1,80;37,31
Leysera leyseroides;-2,35;36,97
Leysera leyseroides;-2,49;37,14
Leysera leyseroides;-1,80;37,32
Leysera leyseroides;-2,06;37,51
Leysera leyseroides;-2,85;37,20
Leysera leyseroides;-2,35;37,07
Leysera leyseroides;-2,35;37,09
Leysera leyseroides;-2,48;37,05
Linaria aeruginea;-2,84;36,91
Linaria aeruginea;-2,81;36,88
Linaria aeruginea;-1,80;37,31
Linaria aeruginea;-2,13;37,76
Linaria aeruginea;-2,06;37,51
Linaria aeruginea;-2,81;36,87
Linaria aeruginea;-2,78;36,88
Linaria benitoi;-1,87;37,08
Linaria benitoi;-1,86;37,08
Linaria benitoi;-1,86;37,07
Linaria benitoi;-1,88;37,05
Linaria benitoi;-1,86;37,09
Linaria benitoi;-1,86;37,09
Linaria benitoi;-1,88;37,06
Linaria micrantha;-2,10;37,09
Linaria micrantha;-2,89;36,84
Linaria micrantha;-1,80;37,31
Linaria micrantha;-2,60;36,82
Linaria micrantha;-2,88;36,81
Linaria micrantha;-2,70;36,86
Linaria micrantha;-2,89;36,84
Linaria micrantha;-2,04;37,03
Linaria micrantha;-2,70;36,87
Linaria micrantha;-2,88;36,81
Linaria nigricans;-2,36;37,09
Linaria nigricans;-2,34;37,11
Linaria nigricans;-2,35;37,12
Linaria nigricans;-2,36;37,09
Linaria nigricans;-2,41;37,12
Linaria nigricans;-2,36;37,11
Linaria nigricans;-2,39;37,11
Linaria nigricans;-2,34;37,08
Linaria nigricans;-2,36;37,09
Linaria nigricans;-2,40;37,11
Linaria nigricans;-2,34;37,09
Linaria nigricans;-2,33;37,09
Linaria nigricans;-1,80;37,32
Linaria nigricans;-2,34;37,08
Linaria nigricans;-2,34;37,08
Linaria nigricans;-2,40;37,13
Linaria nigricans;-2,42;37,17
Linaria nigricans;-2,43;37,16
Linaria nigricans;-2,32;37,09
Linaria nigricans;-2,34;37,08
Linaria nigricans;-2,34;37,08
Linaria nigricans;-2,35;37,07
Linaria nigricans;-1,96;37,18
Linaria nigricans;-2,38;37,08
Linaria nigricans;-1,97;37,18
Linaria nigricans;-2,42;37,13
Linaria nigricans;-2,42;37,15
Linaria nigricans;-2,33;37,09
Linaria nigricans;-2,33;37,08
Linaria nigricans;-2,42;37,12
Linaria nigricans;-1,70;37,33
Linaria nigricans;-2,41;37,11
Linaria nigricans;-2,39;37,15
Linaria nigricans;-2,41;37,13
Linaria nigricans;-2,39;37,14
Linaria nigricans;-2,43;37,17
Linaria nigricans;-2,39;37,09
Linaria nigricans;-2,13;37,86
Linaria nigricans;-1,96;37,18
Linaria nigricans;-2,38;37,09
Linaria nigricans;-2,14;36,97
Linaria nigricans;-2,13;36,96
Linaria nigricans;-2,42;37,14
Linaria nigricans;-2,39;37,12
Linaria nigricans;-2,40;37,12
Linaria nigricans;-2,42;37,16
Linaria nigricans;-2,43;37,15
Linaria nigricans;-2,36;37,09
Linaria nigricans;-2,34;37,08
Linaria nigricans;-2,36;37,10
Linaria nigricans;-2,35;37,09
Linaria nigricans;-2,32;37,08
Linaria nigricans;-2,40;37,14
Linaria nigricans;-2,34;37,08
Linaria nigricans;-2,35;37,11
Linaria nigricans;-2,40;37,15
Linaria nigricans;-1,68;37,35
Linaria nigricans;-2,40;37,07
Linaria nigricans;-2,34;37,09
Linaria nigricans;-2,35;37,11
Linaria nigricans;-2,44;37,05
Linaria nigricans;-2,32;37,09
Linaria nigricans;-2,34;37,08
Linaria nigricans;-2,36;37,09
Linaria nigricans;-2,35;37,08
Linaria nigricans;-2,34;37,08
Linaria nigricans;-2,36;37,09
Linaria oligantha;-2,08;37,09
Linaria oligantha;-2,34;37,09
Linaria oligantha;-2,10;37,09
Linaria oligantha;-2,35;37,07
Linaria oligantha;-2,46;36,85
Linaria oligantha;-2,40;37,04
Linaria oligantha;-2,30;37,08
Linaria oligantha;-2,45;36,83
Linaria verticillata;-2,18;36,95
Linaria verticillata;-2,27;37,02
Linaria verticillata;-2,76;36,86
Linaria verticillata;-2,62;36,89
Linaria verticillata;-2,86;36,95
Linaria verticillata;-2,27;37,02
Linaria verticillata;-2,27;37,02
Linaria verticillata;-1,96;37,18
Linaria verticillata;-2,76;36,86
Linaria verticillata;-2,81;36,87
Linaria verticillata;-2,76;36,86
Linaria verticillata;-2,88;36,90
Linaria verticillata;-1,74;37,31
Linum strictum;-2,64;36,84
Linum strictum;-2,77;36,69
Linum strictum;-2,00;37,30
Linum strictum;-2,64;36,84
Linum strictum;-2,70;36,87
Linum strictum;-1,96;37,18
Linum strictum;-2,60;36,82
Linum strictum;-2,74;36,69
Linum strictum;-1,96;37,18
Linum strictum;-1,90;37,20
Linum strictum;-2,60;36,82
Linum strictum;-2,74;36,69
Linum strictum;-2,64;36,83
Linum strictum;-2,70;36,87
Linum strictum;-2,74;36,69
Linum strictum;-2,74;36,69
Linum strictum;-2,20;37,27
Linum strictum;-2,60;36,82
Linum strictum;-2,55;37,23
Linum suffruticosum;-2,85;36,96
Linum suffruticosum;-2,77;36,88
Linum suffruticosum;-2,92;36,94
Linum suffruticosum;-2,85;36,83
Linum suffruticosum;-1,76;37,32
Linum suffruticosum;-2,10;37,68
Linum suffruticosum;-2,81;36,87
Linum suffruticosum;-1,96;37,18
Linum suffruticosum;-1,96;37,18
Linum suffruticosum;-2,78;36,87
Linum suffruticosum;-2,58;36,92
Linum suffruticosum;-2,74;36,97
Linum suffruticosum;-2,77;36,86
Linum suffruticosum;-2,77;36,87
Linum suffruticosum;-1,74;37,31
Linum suffruticosum;-1,74;37,31
Linum suffruticosum;-2,78;36,87
Lobularia lybica;-2,34;37,08
Lobularia lybica;-2,45;36,83
Lobularia lybica;-2,06;37,51
Lobularia lybica;-2,34;37,08
Lobularia lybica;-2,34;37,08
Lobularia lybica;-2,10;37,09
Lobularia lybica;-2,16;36,73
Lobularia lybica;-2,34;37,08
Lobularia lybica;-2,34;37,08
Lobularia lybica;-2,34;37,08
Lobularia lybica;-2,34;37,08
Lobularia maritima;-2,04;37,03
Lobularia maritima;-2,45;36,83
Lobularia maritima;-2,06;37,42
Lobularia maritima;-2,96;36,84
Lobularia maritima;-2,62;36,85
Lobularia maritima;-1,74;37,31
Lobularia maritima;-1,84;37,22
Lobularia maritima;-2,24;37,22
Lobularia maritima;-2,60;36,89
Lobularia maritima;-2,88;36,81
Lobularia maritima;-1,80;37,31
Loeflingia hispanica;-2,35;37,07
Loeflingia hispanica;-1,84;37,22
Loeflingia hispanica;-2,52;37,12
Loeflingia hispanica;-2,74;36,69
Loeflingia hispanica;-2,74;36,69
Loeflingia hispanica;-1,83;37,28
Loeflingia hispanica;-1,84;37,22
Loeflingia hispanica;-1,74;37,31
Loeflingia hispanica;-1,81;37,27
Loeflingia hispanica;-2,79;36,75
Medicago littoralis;-1,85;37,08
Medicago littoralis;-2,85;36,81
Medicago littoralis;-2,26;37,20
Medicago littoralis;-2,85;36,83
Medicago littoralis;-1,89;37,05
Medicago littoralis;-2,34;37,08
Medicago littoralis;-2,80;36,76
Medicago littoralis;-2,70;36,69
Medicago littoralis;-1,70;37,32
Medicago littoralis;-2,04;36,85
Medicago littoralis;-2,47;37,35
Medicago littoralis;-2,47;37,36
Medicago littoralis;-2,00;36,89
Medicago littoralis;-2,70;36,69
Medicago littoralis;-2,60;36,82
Medicago littoralis;-2,41;37,19
Medicago littoralis;-2,41;37,11
Medicago littoralis;-2,55;37,05
Medicago littoralis;-2,70;36,83
Medicago littoralis;-2,09;37,09
Medicago littoralis;-1,76;37,32
Medicago littoralis;-2,49;36,83
Medicago littoralis;-1,74;37,31
Medicago marina;-1,86;37,23
Medicago marina;-1,85;37,08
Medicago marina;-1,86;37,23
Medicago marina;-2,88;36,73
Medicago marina;-1,86;37,06
Medicago marina;-1,70;37,32
Medicago marina;-1,86;37,23
Medicago marina;-1,87;37,13
Medicago marina;-1,68;37,35
Medicago minima;-2,94;37,05
Medicago minima;-2,04;37,48
Medicago minima;-2,47;37,39
Medicago minima;-2,77;36,86
Medicago minima;-2,64;36,85
Medicago minima;-2,81;36,87
Medicago minima;-2,55;37,05
Medicago minima;-2,44;37,09
Medicago minima;-1,90;37,20
Medicago minima;-2,86;36,83
Medicago minima;-1,74;37,31
Medicago minima;-2,83;36,83
Medicago minima;-2,57;36,91
Medicago minima;-1,75;37,30
Medicago minima;-2,69;36,92
Medicago minima;-2,61;36,84
Medicago minima;-1,89;37,05
Medicago minima;-2,69;36,82
Medicago minima;-2,44;37,09
Medicago minima;-2,60;36,82
Medicago minima;-2,11;37,07
Medicago minima;-2,47;37,39
Medicago polymorpha;-1,90;37,20
Medicago polymorpha;-2,57;36,91
Medicago polymorpha;-1,90;37,20
Medicago polymorpha;-2,51;37,38
Medicago polymorpha;-2,02;37,68
Medicago polymorpha;-1,88;37,03
Medicago polymorpha;-2,72;36,91
Medicago polymorpha;-2,78;37,15
Medicago polymorpha;-1,80;37,31
Medicago polymorpha;-2,50;37,35
Medicago polymorpha;-1,98;37,47
Medicago polymorpha;-2,72;36,91
Medicago polymorpha;-1,78;37,36
Medicago polymorpha;-1,87;37,07
Medicago polymorpha;-1,74;37,31
Medicago polymorpha;-1,80;37,31
Medicago polymorpha;-2,03;37,20
Medicago polymorpha;-2,88;37,01
Medicago polymorpha;-2,51;37,38
Medicago polymorpha;-2,62;36,90
Medicago polymorpha;-2,92;36,98
Medicago polymorpha;-1,90;37,20
Medicago truncatula;-2,28;37,23
Medicago truncatula;-2,47;37,35
Medicago truncatula;-2,71;36,87
Medicago truncatula;-2,19;36,76
Medicago truncatula;-1,88;37,06
Medicago truncatula;-2,66;36,89
Medicago truncatula;-2,26;37,20
Medicago truncatula;-2,70;36,86
Medicago truncatula;-2,47;37,35
Medicago truncatula;-2,62;37,32
Medicago truncatula;-2,60;36,88
Medicago truncatula;-2,34;37,21
Medicago truncatula;-2,22;37,36
Minuartia hybrida;-2,70;36,86
Minuartia hybrida;-1,90;37,20
Minuartia hybrida;-2,49;37,39
Minuartia hybrida;-2,17;37,31
Minuartia hybrida;-2,42;37,40
Minuartia hybrida;-2,64;36,85
Minuartia hybrida;-2,70;36,87
Minuartia hybrida;-2,83;36,85
Minuartia hybrida;-2,06;37,51
Minuartia hybrida;-2,81;36,84
Minuartia hybrida;-1,74;37,31
Minuartia hybrida;-2,85;37,21
Minuartia hybrida;-2,69;36,92
Minuartia hybrida;-2,87;36,83
Minuartia hybrida;-2,96;36,95
Minuartia hybrida;-2,21;37,22
Minuartia hybrida;-2,42;37,13
Minuartia hybrida;-1,84;37,21
Minuartia hybrida;-2,69;36,93
Minuartia hybrida;-2,49;37,39
Minuartia hybrida;-2,49;37,35
Minuartia hybrida;-2,61;36,88
Minuartia hybrida;-2,70;36,87
Minuartia hybrida;-2,83;36,80
Minuartia hybrida;-2,57;36,91
Misopates orontium;-1,80;37,31
Misopates orontium;-1,97;37,36
Misopates orontium;-1,76;37,32
Misopates orontium;-2,87;36,83
Misopates orontium;-1,91;37,44
Misopates orontium;-2,60;36,88
Misopates orontium;-1,74;37,34
Misopates orontium;-2,60;36,82
Misopates orontium;-2,09;36,83
Misopates orontium;-2,33;36,86
Misopates orontium;-2,70;36,83
Misopates orontium;-2,83;36,80
Misopates orontium;-2,21;37,58
Misopates orontium;-2,70;36,83
Misopates orontium;-2,00;37,30
Misopates orontium;-2,70;36,87
Misopates orontium;-2,74;36,97
Misopates orontium;-2,04;37,48
Misopates orontium;-1,99;37,31
Misopates orontium;-2,70;36,87
Misopates orontium;-2,63;37,19
Misopates orontium;-2,64;36,85
Misopates orontium;-2,70;36,83
Misopates orontium;-2,60;36,82
Misopates orontium;-1,90;37,06
Misopates orontium;-1,90;37,20
Misopates orontium;-2,86;36,83
Misopates orontium;-1,74;37,31
Misopates orontium;-2,70;36,87
Misopates orontium;-1,71;37,38
Moricandia arvensis;-2,20;37,03
Moricandia arvensis;-2,55;36,87
Moricandia arvensis;-2,20;37,03
Moricandia arvensis;-2,33;37,04
Moricandia arvensis;-2,44;36,95
Moricandia arvensis;-2,50;37,35
Moricandia arvensis;-2,02;37,35
Moricandia arvensis;-2,20;37,03
Moricandia arvensis;-2,46;37,35
Moricandia arvensis;-2,07;37,08
Moricandia arvensis;-2,00;37,43
Moricandia arvensis;-2,10;37,10
Moricandia arvensis;-2,07;37,13
Moricandia arvensis;-2,45;36,83
Moricandia arvensis;-2,36;37,07
Moricandia arvensis;-2,36;37,07
Moricandia arvensis;-2,20;37,03
Moricandia arvensis;-2,25;37,36
Moricandia foetida;-2,44;37,02
Moricandia foetida;-2,00;37,43
Moricandia foetida;-2,33;36,95
Moricandia foetida;-2,39;37,04
Moricandia foetida;-2,06;37,51
Moricandia foetida;-2,44;37,05
Moricandia foetida;-2,00;37,43
Moricandia foetida;-1,90;37,29
Moricandia foetida;-1,87;37,28
Moricandia foetida;-2,33;37,36
Moricandia foetida;-2,44;36,95
Moricandia foetida;-2,10;37,30
Moricandia foetida;-2,39;37,04
Moricandia foetida;-1,90;37,29
Moricandia foetida;-2,00;37,43
Moricandia foetida;-2,44;36,95
Moricandia foetida;-2,10;37,30
Moricandia foetida;-2,45;37,01
Moricandia foetida;-1,87;37,27
Neatostema apulum;-1,74;37,31
Neatostema apulum;-2,83;36,84
Neatostema apulum;-2,30;37,00
Neatostema apulum;-2,85;36,81
Neatostema apulum;-2,60;36,82
Neatostema apulum;-2,58;37,32
Neatostema apulum;-1,97;37,36
Neatostema apulum;-1,76;37,32
Neatostema apulum;-2,60;36,82
Neatostema apulum;-2,88;36,81
Neatostema apulum;-2,83;36,84
Neatostema apulum;-2,41;37,36
Neatostema apulum;-2,64;36,85
Nepeta amethystina;-2,84;36,91
Nepeta amethystina;-2,79;36,89
Nepeta amethystina;-2,51;37,28
Nepeta amethystina;-2,45;36,83
Nepeta amethystina;-2,66;36,78
Nepeta amethystina;-2,79;36,89
Nepeta amethystina;-2,79;36,89
Nepeta amethystina;-2,79;36,89
Nepeta amethystina;-2,60;36,82
Nepeta amethystina;-2,86;36,87
Nepeta amethystina;-2,60;36,82
Nepeta amethystina;-2,44;37,46
Nepeta amethystina;-2,87;36,87
Nepeta amethystina;-2,79;36,89
Nepeta amethystina;-2,84;36,91
Notocera bicorne;-1,90;37,20
Notocera bicorne;-2,40;37,14
Notocera bicorne;-2,51;37,07
Notocera bicorne;-2,42;37,13
Notocera bicorne;-1,90;37,20
Notocera bicorne;-1,90;37,20
Notocera bicorne;-1,74;37,31
Notocera bicorne;-1,80;37,31
Notocera bicorne;-1,90;37,28
Notocera bicorne;-1,90;37,28
Notocera bicorne;-1,80;37,32
Notocera bicorne;-2,58;37,10
Notocera bicorne;-2,45;36,83
Olea europaea;-1,84;37,38
Olea europaea;-2,80;36,76
Olea europaea;-1,93;36,98
Olea europaea;-1,85;37,34
Olea europaea;-1,84;37,38
Olea europaea;-2,01;37,29
Olea europaea;-1,74;37,34
Olea europaea;-1,81;37,36
Olea europaea;-2,07;37,41
Olea europaea;-2,86;36,83
Olea europaea;-1,74;37,34
Olea europaea;-1,81;37,25
Olea europaea;-1,83;37,38
Olea europaea;-1,81;37,25
Ononis natrix;-1,89;37,00
Ononis natrix;-2,81;36,86
Ononis natrix;-2,45;36,83
Ononis natrix;-2,81;36,86
Ononis natrix;-2,62;36,89
Ononis natrix;-2,45;36,83
Ononis natrix;-2,87;36,83
Ononis natrix;-2,66;36,78
Ononis natrix;-2,45;36,83
Ononis natrix;-1,91;36,98
Ononis natrix;-1,73;37,31
Ononis natrix;-2,10;37,09
Ononis natrix;-2,45;36,83
Ononis natrix;-1,90;37,20
Ononis natrix;-2,37;36,87
Ononis natrix;-2,37;36,87
Ononis natrix;-1,64;37,38
Ononis natrix;-1,81;37,21
Ononis natrix;-2,21;37,13
Ononis natrix;-2,31;37,17
Ononis natrix;-2,37;36,87
Ononis natrix;-2,09;37,50
Ononis natrix;-2,61;36,77
Ononis natrix;-2,37;36,87
Ononis natrix;-2,81;36,86
Ononis natrix;-1,99;37,22
Ononis ornithopodioides;-1,74;37,31
Ononis ornithopodioides;-2,64;36,85
Ononis ornithopodioides;-1,99;37,22
Ononis ornithopodioides;-2,60;36,82
Ononis ornithopodioides;-2,66;36,96
Ononis ornithopodioides;-2,60;36,82
Ononis ornithopodioides;-2,16;36,73
Ononis ornithopodioides;-2,77;36,86
Ononis ornithopodioides;-2,47;37,39
Ononis ornithopodioides;-2,71;36,87
Ononis ornithopodioides;-2,21;36,95
Ononis ornithopodioides;-1,96;37,32
Ononis ornithopodioides;-2,10;37,50
Ononis ornithopodioides;-2,85;37,21
Ononis ornithopodioides;-1,96;37,32
Ononis ornithopodioides;-2,64;36,84
Ononis ornithopodioides;-2,70;36,87
Ononis pusilla;-2,51;37,27
Ononis pusilla;-2,44;37,23
Ononis pusilla;-2,67;36,88
Ononis pusilla;-2,55;37,23
Ononis pusilla;-2,88;36,90
Ononis pusilla;-2,60;36,89
Ononis pusilla;-2,58;37,38
Ononis pusilla;-1,73;37,31
Ononis pusilla;-2,44;37,37
Ononis pusilla;-2,74;36,97
Ononis pusilla;-2,60;37,35
Ononis pusilla;-2,85;37,21
Ononis pusilla;-2,81;36,87
Ononis pusilla;-1,90;37,20
Ononis pusilla;-2,46;37,32
Ononis pusilla;-2,60;37,35
Ononis pusilla;-2,87;36,90
Ononis pusilla;-1,91;37,51
Ononis reclinata;-1,89;37,05
Ononis reclinata;-1,89;37,05
Ononis reclinata;-2,64;36,83
Ononis reclinata;-1,74;37,31
Ononis reclinata;-2,08;37,09
Ononis reclinata;-1,74;37,31
Ononis reclinata;-1,85;37,33
Ononis reclinata;-1,99;37,22
Ononis reclinata;-2,33;37,08
Ononis reclinata;-2,33;36,86
Ononis reclinata;-1,90;37,20
Ononis reclinata;-2,03;37,20
Ononis reclinata;-2,23;37,15
Ononis reclinata;-2,52;37,37
Ononis reclinata;-2,64;36,83
Ononis reclinata;-2,96;36,87
Ononis reclinata;-2,06;37,13
Ononis speciosa;-2,70;37,11
Ononis speciosa;-2,09;37,50
Ononis speciosa;-1,90;37,20
Ononis speciosa;-1,86;37,05
Ononis speciosa;-2,45;36,83
Ononis speciosa;-2,06;37,14
Ononis speciosa;-2,67;36,92
Ononis speciosa;-1,80;37,31
Ononis speciosa;-2,74;36,88
Ononis speciosa;-2,96;36,92
Ononis speciosa;-2,49;37,35
Ononis speciosa;-1,80;37,31
Ononis speciosa;-2,61;37,32
Ononis speciosa;-2,33;36,95
Ononis speciosa;-2,67;37,00
Ononis speciosa;-2,45;36,83
Ononis speciosa;-2,66;36,78
Ononis speciosa;-2,21;37,13
Ononis speciosa;-2,55;37,23
Ononis speciosa;-2,72;37,14
Ononis speciosa;-2,39;37,05
Ononis speciosa;-2,04;37,43
Paronychia argentea;-2,20;36,80
Paronychia argentea;-1,74;37,36
Paronychia argentea;-2,45;36,83
Paronychia argentea;-2,81;36,84
Paronychia argentea;-2,69;36,93
Paronychia argentea;-2,11;36,78
Paronychia argentea;-2,83;36,80
Paronychia argentea;-2,69;36,92
Paronychia argentea;-2,40;37,20
Paronychia argentea;-2,71;36,87
Paronychia capitata;-1,90;37,20
Paronychia capitata;-2,64;36,84
Paronychia capitata;-2,72;36,91
Paronychia capitata;-2,58;37,38
Paronychia capitata;-2,55;37,16
Paronychia capitata;-2,09;37,50
Paronychia capitata;-2,83;36,84
Paronychia capitata;-1,86;37,23
Paronychia capitata;-2,06;37,41
Paronychia capitata;-2,61;36,84
Paronychia capitata;-2,76;36,86
Paronychia capitata;-2,75;36,92
Paronychia capitata;-1,73;37,31
Paronychia capitata;-2,06;37,51
Paronychia capitata;-2,00;37,30
Paronychia suffruticosa;-1,98;37,31
Paronychia suffruticosa;-1,90;37,20
Paronychia suffruticosa;-2,81;36,84
Paronychia suffruticosa;-2,06;37,41
Paronychia suffruticosa;-2,84;36,81
Paronychia suffruticosa;-2,78;36,87
Paronychia suffruticosa;-2,78;36,87
Paronychia suffruticosa;-2,84;36,86
Paronychia suffruticosa;-2,06;37,51
Paronychia suffruticosa;-1,74;37,31
Paronychia suffruticosa;-1,73;37,34
Paronychia suffruticosa;-2,45;36,83
Paronychia suffruticosa;-1,73;37,36
Paronychia suffruticosa;-2,45;36,83
Paronychia suffruticosa;-1,97;37,18
Paronychia suffruticosa;-2,62;37,15
Paronychia suffruticosa;-2,40;37,10
Paronychia suffruticosa;-2,52;37,12
Phaseolus vulgaris;-2,89;37,00
Phaseolus vulgaris;-2,59;37,26
Phaseolus vulgaris;-2,89;37,00
Phaseolus vulgaris;-2,59;37,26
Phaseolus vulgaris;-2,89;37,00
Phaseolus vulgaris;-2,28;37,23
Phaseolus vulgaris;-2,36;37,29
Phaseolus vulgaris;-1,89;37,15
Phaseolus vulgaris;-2,33;37,57
Phaseolus vulgaris;-2,22;37,52
Phaseolus vulgaris;-2,89;37,00
Phaseolus vulgaris;-2,36;37,29
Phaseolus vulgaris;-2,27;37,60
Phaseolus vulgaris;-2,28;37,23
Phaseolus vulgaris;-2,33;37,57
Phaseolus vulgaris;-2,36;37,29
Phaseolus vulgaris;-2,78;37,14
Phaseolus vulgaris;-2,89;37,00
Phaseolus vulgaris;-2,66;36,99
Phaseolus vulgaris;-2,59;37,26
Phaseolus vulgaris;-1,95;37,23
Phaseolus vulgaris;-2,59;37,26
Phaseolus vulgaris;-2,89;37,00
Phaseolus vulgaris;-2,27;37,60
Phaseolus vulgaris;-2,36;37,29
Phaseolus vulgaris;-2,78;37,14
Phaseolus vulgaris;-2,26;37,51
Phaseolus vulgaris;-1,95;37,23
Phaseolus vulgaris;-2,89;37,00
Phlomis purpurea;-2,93;36,83
Phlomis purpurea;-2,88;36,81
Phlomis purpurea;-2,18;37,21
Phlomis purpurea;-2,07;37,51
Phlomis purpurea;-2,88;36,81
Phlomis purpurea;-1,91;37,30
Phlomis purpurea;-2,66;36,78
Phlomis purpurea;-2,60;36,89
Phlomis purpurea;-1,85;37,33
Phlomis purpurea;-1,86;37,06
Phlomis purpurea;-2,69;36,82
Phlomis purpurea;-1,91;37,30
Phlomis purpurea;-2,88;36,81
