tipo;x;y;presencia
pastizal;513550;4102050;0
pastizal;513650;4107450;0
pastizal;513750;4123550;0
pastizal;513750;4115550;0
pastizal;513750;4114950;0
pastizal;513850;4124850;0
pastizal;513850;4112850;0
pastizal;513950;4114650;0
pastizal;513950;4112650;0
pastizal;513950;4111950;0
pastizal;513950;4104150;0
pastizal;513950;4083950;0
pastizal;514050;4088450;0
pastizal;514150;4124750;0
pastizal;514150;4123650;0
pastizal;514250;4102750;0
pastizal;514350;4116150;0
pastizal;514350;4115550;0
pastizal;514350;4096250;0
pastizal;514550;4109550;0
pastizal;514550;4106450;0
pastizal;514550;4098150;0
pastizal;514550;4083650;0
pastizal;514750;4121450;0
pastizal;514850;4109750;0
pastizal;514850;4101850;0
pastizal;514850;4098150;0
pastizal;514950;4121150;0
pastizal;514950;4118650;0
pastizal;515050;4104250;0
pastizal;515050;4084050;0
pastizal;515150;4111350;0
pastizal;515350;4122850;0
pastizal;515350;4085750;0
pastizal;515350;4084250;0
pastizal;515450;4111850;0
pastizal;515450;4102750;0
pastizal;515650;4124450;0
pastizal;515650;4122450;0
pastizal;515650;4119650;0
pastizal;515650;4086450;0
pastizal;515650;4085950;0
pastizal;515750;4103850;0
pastizal;515850;4123650;0
pastizal;515850;4111650;0
pastizal;515850;4090750;0
pastizal;515950;4092450;0
pastizal;515950;4085650;0
pastizal;516050;4104350;0
pastizal;516150;4111250;0
pastizal;516250;4105950;0
pastizal;516350;4103950;0
pastizal;516450;4121050;0
pastizal;516450;4104650;0
pastizal;516450;4089550;0
pastizal;516450;4084450;0
pastizal;516550;4116050;0
pastizal;516750;4086350;0
pastizal;516750;4084650;0
pastizal;516850;4109850;0
pastizal;516850;4109250;0
pastizal;516850;4097750;0
pastizal;516850;4095650;0
pastizal;516950;4118250;0
pastizal;516950;4114350;0
pastizal;517150;4105350;0
pastizal;517150;4103750;0
pastizal;517150;4101550;0
pastizal;517150;4091550;0
pastizal;517150;4090950;0
pastizal;517250;4101350;0
pastizal;517350;4104450;0
pastizal;517450;4118850;0
pastizal;517450;4106850;0
pastizal;517550;4119650;0
pastizal;517550;4112650;0
pastizal;517550;4112450;0
pastizal;517650;4108250;0
pastizal;517650;4107150;0
pastizal;517850;4098150;0
pastizal;517950;4108250;0
pastizal;517950;4106150;0
pastizal;517950;4103050;0
pastizal;517950;4102250;0
pastizal;517950;4098750;0
pastizal;518050;4124650;0
pastizal;518050;4096950;0
pastizal;518050;4088250;0
pastizal;518250;4106850;0
pastizal;518250;4103050;0
pastizal;518250;4101450;0
pastizal;518250;4098250;0
pastizal;518350;4124950;0
pastizal;518450;4117450;0
pastizal;518450;4115050;0
pastizal;518450;4090250;0
pastizal;518550;4100350;0
pastizal;518650;4097650;0
pastizal;518650;4096250;0
pastizal;518750;4110350;0
pastizal;518750;4108450;0
pastizal;518750;4106750;0
pastizal;518750;4101550;0
pastizal;518850;4121350;0
pastizal;518850;4103950;0
pastizal;518850;4093650;0
pastizal;518850;4084650;0
pastizal;518950;4110750;0
pastizal;518950;4107550;0
pastizal;518950;4083150;0
pastizal;519050;4110450;0
pastizal;519050;4103150;0
pastizal;519050;4094050;0
pastizal;519150;4103350;0
pastizal;519250;4116550;0
pastizal;519250;4083650;0
pastizal;519350;4116250;0
pastizal;519350;4113150;0
pastizal;519350;4103750;0
pastizal;519350;4086550;0
pastizal;519450;4092150;0
pastizal;519450;4085350;0
pastizal;519550;4122350;0
pastizal;519550;4113850;0
pastizal;519650;4117050;0
pastizal;519650;4086050;0
pastizal;519750;4124750;0
pastizal;519750;4100850;0
pastizal;519750;4088550;0
pastizal;519750;4086250;0
pastizal;519850;4113650;0
pastizal;519850;4110350;0
pastizal;519850;4101750;0
pastizal;519950;4118350;0
pastizal;519950;4104150;0
pastizal;519950;4087250;0
pastizal;520050;4106550;0
pastizal;520050;4103550;0
pastizal;520050;4101350;0
pastizal;520050;4086850;0
pastizal;520150;4124250;0
pastizal;520150;4090750;0
pastizal;520250;4121050;0
pastizal;520250;4119450;0
pastizal;520250;4107150;0
pastizal;520350;4106350;0
pastizal;520350;4105850;0
pastizal;520350;4094850;0
pastizal;520350;4084150;0
pastizal;520450;4123250;0
pastizal;520450;4112050;0
pastizal;520450;4090950;0
pastizal;520550;4087250;0
pastizal;520550;4085450;0
pastizal;520550;4083050;0
pastizal;520650;4115250;0
pastizal;520650;4114150;0
pastizal;520650;4110150;0
pastizal;520850;4116350;0
pastizal;520850;4115150;0
pastizal;520850;4107450;0
pastizal;520850;4104250;0
pastizal;520850;4088150;0
pastizal;520950;4110250;0
pastizal;520950;4106250;0
pastizal;520950;4093350;0
pastizal;520950;4088650;0
pastizal;520950;4085350;0
pastizal;521050;4097050;0
pastizal;521050;4085850;0
pastizal;521150;4115550;0
pastizal;521250;4120950;0
pastizal;521250;4116450;0
pastizal;521250;4099150;0
pastizal;521350;4104350;0
pastizal;521350;4103950;0
pastizal;521350;4093050;0
pastizal;521450;4124050;0
pastizal;521450;4119450;0
pastizal;521450;4105250;0
pastizal;521450;4101850;0
pastizal;521450;4085550;0
pastizal;521550;4103650;0
pastizal;521550;4103150;0
pastizal;521550;4092250;0
pastizal;521650;4099350;0
pastizal;521650;4097950;0
pastizal;521750;4108750;0
pastizal;521750;4090050;0
pastizal;521850;4111050;0
pastizal;521950;4122250;0
pastizal;521950;4083150;0
pastizal;522050;4111950;0
pastizal;522050;4104050;0
pastizal;522150;4117850;0
pastizal;522150;4110350;0
pastizal;522250;4109150;0
pastizal;522250;4108250;0
pastizal;522250;4105150;0
pastizal;522250;4083550;0
pastizal;522350;4103550;0
pastizal;522350;4093750;0
pastizal;522350;4088750;0
pastizal;522450;4103250;0
pastizal;522450;4088050;0
pastizal;522650;4095150;0
pastizal;522650;4092350;0
pastizal;522750;4120850;0
pastizal;522750;4102250;0
pastizal;522850;4123550;0
pastizal;522850;4113550;0
pastizal;522850;4103950;0
pastizal;522950;4123150;0
pastizal;522950;4120950;0
pastizal;522950;4103750;0
pastizal;522950;4103450;0
pastizal;522950;4094550;0
pastizal;523050;4097050;0
pastizal;523150;4106950;0
pastizal;523150;4105450;0
pastizal;523150;4101250;0
pastizal;523150;4087650;0
pastizal;523250;4120250;0
pastizal;523250;4112250;0
pastizal;523250;4089050;0
pastizal;523250;4086250;0
pastizal;523350;4121350;0
pastizal;523350;4103550;0
pastizal;523450;4119350;0
pastizal;523450;4117950;0
pastizal;523650;4110750;0
pastizal;523750;4104350;0
pastizal;523850;4112850;0
pastizal;523850;4095150;0
pastizal;524050;4089050;0
pastizal;524050;4087450;0
pastizal;524150;4120950;0
pastizal;524150;4114450;0
pastizal;524150;4100150;0
pastizal;524250;4106050;0
pastizal;524250;4104950;0
pastizal;524250;4102150;0
pastizal;524250;4096350;0
pastizal;524250;4088650;0
pastizal;524250;4088050;0
pastizal;524350;4098950;0
pastizal;524350;4094950;0
pastizal;524450;4121250;0
pastizal;524450;4119450;0
pastizal;524450;4117950;0
pastizal;524450;4103150;0
pastizal;524450;4099150;0
pastizal;524450;4091750;0
pastizal;524550;4124550;0
pastizal;524650;4109750;0
pastizal;524650;4098250;0
pastizal;524650;4084150;0
pastizal;524850;4117450;0
pastizal;524850;4104150;0
pastizal;524850;4097150;0
pastizal;524850;4084450;0
pastizal;524950;4107250;0
pastizal;525050;4121150;0
pastizal;525150;4123050;0
pastizal;525150;4088650;0
pastizal;525250;4123850;0
pastizal;525250;4106050;0
pastizal;525250;4090750;0
pastizal;525350;4123550;0
pastizal;525350;4120150;0
pastizal;525350;4113850;0
pastizal;525350;4113050;0
pastizal;525350;4105050;0
pastizal;525350;4104250;0
pastizal;525450;4109150;0
pastizal;525450;4102650;0
pastizal;525550;4107850;0
pastizal;525550;4094150;0
pastizal;525650;4122450;0
pastizal;525650;4097850;0
pastizal;525750;4104450;0
pastizal;525850;4116850;0
pastizal;525850;4097550;0
pastizal;525850;4083450;0
pastizal;525950;4106350;0
pastizal;525950;4103550;0
pastizal;525950;4087250;0
pastizal;526050;4123150;0
pastizal;526050;4116450;0
pastizal;526050;4115450;0
pastizal;526050;4104450;0
pastizal;526250;4114050;0
pastizal;526250;4107950;0
pastizal;526350;4110450;0
pastizal;526350;4103350;0
pastizal;526350;4094750;0
pastizal;526350;4091550;0
pastizal;526450;4103550;0
pastizal;526550;4116850;0
pastizal;526550;4111950;0
pastizal;526550;4100350;0
pastizal;526650;4124350;0
pastizal;526650;4122150;0
pastizal;526750;4107250;0
pastizal;526750;4100550;0
pastizal;526850;4121250;0
pastizal;526850;4103750;0
pastizal;526850;4086150;0
pastizal;526950;4123450;0
pastizal;526950;4099050;0
pastizal;526950;4096950;0
pastizal;526950;4093450;0
pastizal;527050;4114150;0
pastizal;527050;4098150;0
pastizal;527150;4122450;0
pastizal;527150;4091750;0
pastizal;527150;4083250;0
pastizal;527250;4109450;0
pastizal;527250;4104250;0
pastizal;527250;4099450;0
pastizal;527350;4116850;0
pastizal;527450;4113550;0
pastizal;527450;4103750;0
pastizal;527450;4096950;0
pastizal;527650;4100850;0
pastizal;527650;4097350;0
pastizal;527750;4117850;0
pastizal;527750;4102750;0
pastizal;527850;4118650;0
pastizal;527850;4099850;0
pastizal;527850;4094450;0
pastizal;527850;4093450;0
pastizal;528050;4111750;0
pastizal;528050;4104850;0
pastizal;528050;4097650;0
pastizal;528050;4085850;0
pastizal;528150;4123150;0
pastizal;528150;4121050;0
pastizal;528150;4115850;0
pastizal;528150;4091150;0
pastizal;528150;4088950;0
pastizal;528250;4093650;0
pastizal;528350;4110050;0
pastizal;528350;4105950;0
pastizal;528450;4118450;0
pastizal;528550;4111850;0
pastizal;528550;4102950;0
pastizal;528650;4113550;0
pastizal;528650;4104750;0
pastizal;528750;4124450;0
pastizal;528750;4117150;0
pastizal;528750;4099750;0
pastizal;528750;4083550;0
pastizal;528850;4116850;0
pastizal;528850;4106950;0
pastizal;528850;4097850;0
pastizal;528850;4085950;0
pastizal;528950;4102350;0
pastizal;528950;4101250;0
pastizal;529050;4092650;0
pastizal;529050;4086750;0
pastizal;529150;4106250;0
pastizal;529150;4104250;0
pastizal;529250;4101150;0
pastizal;529350;4105050;0
pastizal;529350;4092050;0
pastizal;529350;4088050;0
pastizal;529350;4085950;0
pastizal;529450;4121150;0
pastizal;529450;4110950;0
pastizal;529450;4099850;0
pastizal;529550;4111850;0
pastizal;529550;4103550;0
pastizal;529550;4096950;0
pastizal;529550;4085450;0
pastizal;529650;4102750;0
pastizal;529750;4116550;0
pastizal;529750;4111750;0
pastizal;529750;4083550;0
pastizal;529850;4098050;0
pastizal;529950;4108250;0
pastizal;529950;4091450;0
pastizal;529950;4090150;0
pastizal;530050;4118650;0
pastizal;530150;4120150;0
pastizal;530150;4093250;0
pastizal;530250;4116950;0
pastizal;530250;4104950;0
pastizal;530250;4099150;0
pastizal;530250;4098150;0
pastizal;530250;4093550;0
pastizal;530350;4118250;0
pastizal;530450;4105350;0
pastizal;530450;4101650;0
pastizal;530450;4096550;0
pastizal;530550;4086550;0
pastizal;530650;4120950;0
pastizal;530650;4089450;0
pastizal;530750;4114950;0
pastizal;530750;4107850;0
pastizal;530750;4105450;0
pastizal;530750;4104850;0
pastizal;530750;4096050;0
pastizal;530750;4084950;0
pastizal;530850;4123950;0
pastizal;530850;4086650;0
pastizal;530850;4084250;0
pastizal;530950;4123650;0
pastizal;530950;4099750;0
pastizal;531050;4105350;0
pastizal;531050;4103450;0
pastizal;531150;4102450;0
pastizal;531150;4085150;0
pastizal;531250;4099950;0
pastizal;531350;4096650;0
pastizal;531350;4095850;0
pastizal;531350;4084350;0
pastizal;531450;4123250;0
pastizal;531450;4112450;0
pastizal;531450;4102650;0
pastizal;531450;4100150;0
pastizal;531450;4094250;0
pastizal;531550;4091450;0
pastizal;531650;4122550;0
pastizal;531650;4122350;0
pastizal;531650;4103750;0
pastizal;531750;4100850;0
pastizal;531750;4096850;0
pastizal;531750;4090750;0
pastizal;531850;4099650;0
pastizal;531950;4093150;0
pastizal;531950;4085150;0
pastizal;532050;4091950;0
pastizal;532150;4115250;0
pastizal;532250;4108350;0
pastizal;532250;4104650;0
pastizal;532350;4115250;0
pastizal;532350;4110950;0
pastizal;532350;4109850;0
pastizal;532350;4086850;0
pastizal;532450;4094150;0
pastizal;532450;4083950;0
pastizal;532550;4115650;0
pastizal;532550;4089150;0
pastizal;532550;4085350;0
pastizal;532550;4084250;0
pastizal;532650;4115050;0
pastizal;532650;4104550;0
pastizal;532650;4102850;0
pastizal;532650;4096050;0
pastizal;532750;4121950;0
pastizal;532850;4112550;0
pastizal;532950;4083350;0
pastizal;533250;4119150;0
pastizal;533250;4100250;0
pastizal;533250;4087950;0
pastizal;533250;4084750;0
pastizal;533350;4110150;0
pastizal;533650;4091150;0
pastizal;533750;4086250;0
pastizal;533750;4085350;0
pastizal;533850;4119250;0
pastizal;533950;4107050;0
pastizal;533950;4098050;0
pastizal;534050;4124350;0
pastizal;534050;4097550;0
pastizal;534150;4124750;0
pastizal;534250;4109250;0
pastizal;534250;4084250;0
pastizal;534350;4107650;0
pastizal;534350;4093250;0
pastizal;534450;4101950;0
pastizal;534450;4085750;0
pastizal;534550;4106650;0
pastizal;534550;4104750;0
pastizal;534550;4092350;0
pastizal;534650;4086950;0
pastizal;534650;4085050;0
pastizal;534750;4119650;0
pastizal;534750;4115850;0
pastizal;534750;4107250;0
pastizal;534850;4099150;0
pastizal;534950;4117750;0
pastizal;534950;4095150;0
pastizal;535050;4119950;0
pastizal;535050;4095550;0
pastizal;535150;4099050;0
pastizal;535150;4088250;0
pastizal;535250;4093350;0
pastizal;535250;4090850;0
pastizal;535350;4090450;0
pastizal;535450;4083350;0
pastizal;535550;4113850;0
pastizal;535550;4101550;0
pastizal;535550;4088350;0
pastizal;535650;4123150;0
pastizal;535650;4119150;0
pastizal;535650;4115750;0
pastizal;535650;4114150;0
pastizal;535650;4111650;0
pastizal;535650;4098250;0
pastizal;535650;4093450;0
pastizal;535750;4112650;0
pastizal;535750;4108250;0
pastizal;535750;4107950;0
pastizal;535750;4083250;0
pastizal;535850;4105650;0
pastizal;535850;4090050;0
pastizal;535950;4117550;0
pastizal;535950;4096950;0
pastizal;535950;4095150;0
pastizal;535950;4088250;0
pastizal;536050;4124750;0
pastizal;536050;4114250;0
pastizal;536050;4107250;0
pastizal;536150;4106450;0
pastizal;536150;4087950;0
pastizal;536250;4113550;0
pastizal;536250;4092550;0
pastizal;536350;4099850;0
pastizal;536350;4098350;0
pastizal;536450;4102550;0
pastizal;536450;4083750;0
pastizal;536650;4102950;0
pastizal;536750;4121550;0
pastizal;536750;4097350;0
pastizal;536850;4106950;0
pastizal;536850;4102050;0
pastizal;536950;4103050;0
pastizal;536950;4094550;0
pastizal;536950;4089850;0
pastizal;537050;4083350;0
pastizal;537150;4109550;0
pastizal;537250;4124350;0
pastizal;537250;4084250;0
pastizal;537350;4084050;0
pastizal;537450;4100750;0
pastizal;537550;4119550;0
pastizal;537550;4113850;0
pastizal;537550;4096650;0
pastizal;537650;4120050;0
pastizal;537650;4099950;0
pastizal;537750;4109750;0
pastizal;537750;4090850;0
pastizal;537750;4083950;0
pastizal;537850;4117450;0
pastizal;537950;4121250;0
pastizal;537950;4107050;0
pastizal;537950;4103350;0
pastizal;538050;4118450;0
pastizal;538050;4111150;0
pastizal;538050;4083650;0
pastizal;538150;4118050;0
pastizal;538150;4111850;0
pastizal;538150;4095550;0
pastizal;538250;4096950;0
pastizal;538350;4119850;0
pastizal;538350;4112950;0
pastizal;538350;4084450;0
pastizal;538450;4108850;0
pastizal;538450;4104350;0
pastizal;538550;4111850;0
pastizal;538550;4096250;0
pastizal;538550;4089550;0
pastizal;538550;4085350;0
pastizal;538750;4095150;0
pastizal;538850;4124750;0
pastizal;538850;4109850;0
pastizal;538850;4108150;0
pastizal;538850;4107650;0
pastizal;538850;4103350;0
pastizal;538850;4091550;0
pastizal;538950;4100350;0
encinar;481050;4121750;1
encinar;454350;4095450;1
encinar;454350;4095250;1
encinar;454550;4095450;1
encinar;455150;4099050;1
encinar;455350;4099050;1
encinar;455550;4099050;1
encinar;455650;4098850;1
encinar;455750;4099150;1
encinar;455850;4098950;1
encinar;455850;4098750;1
encinar;455950;4099250;1
encinar;456050;4108450;1
encinar;456050;4108250;1
encinar;456050;4108050;1
encinar;456050;4099050;1
encinar;456050;4098850;1
encinar;456150;4107850;1
encinar;456150;4107650;1
encinar;456150;4099450;1
encinar;456150;4099250;1
encinar;456250;4108350;1
encinar;456250;4108150;1
encinar;456250;4106750;1
encinar;456350;4107950;1
encinar;456350;4107650;1
encinar;456350;4107450;1
encinar;456350;4101950;1
encinar;456350;4099650;1
encinar;456350;4099450;1
encinar;456350;4099250;1
encinar;456450;4108350;1
encinar;456450;4108150;1
encinar;456450;4106850;1
encinar;456550;4107950;1
encinar;456550;4107750;1
encinar;456550;4107550;1
encinar;456550;4101950;1
encinar;456550;4099650;1
encinar;456550;4099450;1
encinar;456550;4099250;1
encinar;456650;4108250;1
encinar;456650;4101550;1
encinar;456650;4101350;1
encinar;456750;4108050;1
encinar;456750;4107850;1
encinar;456750;4101950;1
encinar;456750;4101150;1
encinar;456750;4100950;1
encinar;456750;4099750;1
encinar;456750;4099550;1
encinar;456750;4099250;1
encinar;456850;4108350;1
encinar;456850;4101650;1
encinar;456850;4100750;1
encinar;456850;4100550;1
encinar;456950;4108150;1
encinar;456950;4101950;1
encinar;456950;4099750;1
encinar;456950;4099350;1
encinar;457050;4108450;1
encinar;457050;4101650;1
encinar;457050;4099550;1
encinar;457150;4101950;1
encinar;457150;4099750;1
encinar;457150;4099350;1
encinar;457250;4108450;1
encinar;457250;4101750;1
encinar;457250;4099550;1
encinar;457350;4099350;1
encinar;457450;4101650;1
encinar;457450;4099550;1
encinar;457550;4099350;1
encinar;457650;4099550;1
encinar;457850;4099750;1
encinar;457850;4099550;1
encinar;458050;4099850;1
encinar;458050;4099550;1
encinar;458150;4099350;1
encinar;458250;4099850;1
encinar;458250;4099650;1
encinar;458450;4099950;1
encinar;458650;4100050;1
encinar;458650;4090550;1
encinar;458650;4090350;1
encinar;458650;4090150;1
encinar;458750;4090750;1
encinar;458850;4100250;1
encinar;458850;4090550;1
encinar;458850;4090250;1
encinar;459050;4100250;1
encinar;459050;4100050;1
encinar;459050;4091150;1
encinar;459050;4090950;1
encinar;459150;4090750;1
encinar;459150;4090550;1
encinar;459250;4091350;1
encinar;459250;4091150;1
encinar;459350;4092150;1
encinar;459450;4091950;1
encinar;459450;4091650;1
encinar;460050;4106250;1
encinar;460050;4106050;1
encinar;460150;4106550;1
encinar;460150;4105850;1
encinar;460350;4106550;1
encinar;460350;4087550;1
encinar;460450;4105650;1
encinar;460450;4087350;1
encinar;460550;4106550;1
encinar;461450;4106250;1
encinar;461650;4106250;1
encinar;463650;4089850;1
encinar;463850;4090350;1
encinar;463850;4089950;1
encinar;463950;4091250;1
encinar;464050;4091050;1
encinar;464050;4090350;1
encinar;464050;4090150;1
encinar;464150;4091350;1
encinar;464150;4090850;1
encinar;464250;4091050;1
encinar;464250;4090650;1
encinar;464250;4090350;1
encinar;464250;4090050;1
encinar;464450;4090950;1
encinar;464450;4090550;1
encinar;464550;4090750;1
encinar;464750;4090650;1
encinar;464850;4090350;1
encinar;464850;4090150;1
encinar;466150;4089150;1
encinar;466450;4089050;1
encinar;466450;4088050;1
encinar;466450;4087650;1
encinar;466650;4088150;1
encinar;466650;4087950;1
encinar;466850;4087950;1
encinar;467950;4088250;1
encinar;468050;4087650;1
encinar;468150;4088250;1
encinar;468150;4087950;1
encinar;468250;4088850;1
encinar;468250;4088650;1
encinar;468250;4088450;1
encinar;468250;4087750;1
encinar;468350;4088250;1
encinar;468350;4088050;1
encinar;468450;4091850;1
encinar;468450;4091650;1
encinar;468450;4088750;1
encinar;468450;4088550;1
encinar;468450;4087850;1
encinar;468550;4092050;1
encinar;468550;4088950;1
encinar;468550;4088350;1
encinar;468550;4088150;1
encinar;468650;4092850;1
encinar;468650;4092650;1
encinar;468650;4091650;1
encinar;468650;4091450;1
encinar;468650;4091250;1
encinar;468650;4088750;1
encinar;468650;4088550;1
encinar;468750;4094550;1
encinar;468750;4094350;1
encinar;468750;4091050;1
encinar;468750;4089750;1
encinar;468750;4088350;1
encinar;468850;4092650;1
encinar;468850;4091950;1
encinar;468850;4091750;1
encinar;468850;4091550;1
encinar;468850;4091350;1
encinar;468850;4090050;1
encinar;468850;4089550;1
encinar;468850;4089350;1
encinar;468850;4089150;1
encinar;468850;4088950;1
encinar;468850;4088750;1
encinar;468950;4093150;1
encinar;468950;4091150;1
encinar;468950;4089850;1
encinar;468950;4088450;1
encinar;469050;4093450;1
encinar;469050;4092050;1
encinar;469050;4091850;1
encinar;469050;4091450;1
encinar;469050;4090950;1
encinar;469050;4089650;1
encinar;469050;4089450;1
encinar;469050;4089250;1
encinar;469050;4089050;1
encinar;469050;4088850;1
encinar;469050;4088650;1
encinar;469150;4094350;1
encinar;469150;4093150;1
encinar;469150;4092950;1
encinar;469150;4091250;1
encinar;469150;4090750;1
encinar;469150;4090250;1
encinar;469150;4089950;1
encinar;469150;4088450;1
encinar;469250;4093850;1
encinar;469250;4093550;1
encinar;469250;4090550;1
encinar;469250;4089450;1
encinar;469250;4089250;1
encinar;469250;4089050;1
encinar;469250;4088850;1
encinar;469250;4088650;1
encinar;469350;4094650;1
encinar;469350;4094250;1
encinar;469350;4089850;1
encinar;469350;4088450;1
encinar;469450;4094950;1
encinar;469450;4089550;1
encinar;469450;4089350;1
encinar;469450;4089150;1
encinar;469450;4088950;1
encinar;469450;4088750;1
encinar;469550;4094750;1
encinar;469550;4088550;1
encinar;469550;4088350;1
encinar;469650;4089550;1
encinar;469650;4089150;1
encinar;469650;4088950;1
encinar;469650;4088750;1
encinar;469750;4088550;1
encinar;469850;4089650;1
encinar;469850;4089450;1
encinar;469850;4089250;1
encinar;469850;4089050;1
encinar;469850;4088850;1
encinar;469950;4088650;1
encinar;470050;4089850;1
encinar;470050;4089650;1
encinar;470050;4089450;1
encinar;470050;4089250;1
encinar;470050;4089050;1
encinar;470050;4088850;1
encinar;470150;4088650;1
encinar;470150;4088450;1
encinar;470250;4089750;1
encinar;470250;4089550;1
encinar;470250;4089350;1
encinar;470250;4089150;1
encinar;470250;4088950;1
encinar;470350;4090050;1
encinar;470450;4089750;1
encinar;470450;4089550;1
encinar;470450;4089350;1
encinar;470450;4089150;1
encinar;470550;4090150;1
encinar;470650;4089850;1
encinar;470650;4089650;1
encinar;470650;4089450;1
encinar;470650;4089250;1
encinar;470850;4090050;1
encinar;470850;4089850;1
encinar;470850;4089650;1
encinar;470850;4089450;1
encinar;470850;4089250;1
encinar;471050;4090150;1
encinar;471050;4089250;1
encinar;471150;4089550;1
encinar;471250;4090250;1
encinar;471250;4090050;1
encinar;471450;4090750;1
encinar;471450;4090550;1
encinar;471650;4090750;1
encinar;471850;4090750;1
encinar;471950;4089550;1
encinar;472050;4090850;1
encinar;472050;4090650;1
encinar;472050;4089850;1
encinar;472150;4089650;1
encinar;472250;4090950;1
encinar;472250;4090750;1
encinar;472250;4090550;1
encinar;472250;4090350;1
encinar;472250;4089950;1
encinar;472250;4089450;1
encinar;472350;4090150;1
encinar;472350;4089750;1
encinar;472450;4091050;1
encinar;472450;4090850;1
encinar;472450;4090650;1
encinar;472450;4089950;1
encinar;472450;4089550;1
encinar;472550;4090150;1
encinar;472550;4089750;1
encinar;472650;4090850;1
encinar;472650;4089950;1
encinar;472750;4090450;1
encinar;472750;4089750;1
encinar;472750;4089550;1
encinar;473450;4088650;1
encinar;473550;4119050;1
encinar;473650;4088750;1
encinar;473750;4119350;1
encinar;473850;4088850;1
encinar;473950;4119450;1
encinar;473950;4089250;1
encinar;473950;4088650;1
encinar;474050;4119650;1
encinar;474050;4089650;1
encinar;474050;4089450;1
encinar;474050;4089050;1
encinar;474050;4088850;1
encinar;474150;4119850;1
encinar;474150;4119450;1
encinar;474150;4088650;1
encinar;474250;4119650;1
encinar;474250;4090250;1
encinar;474250;4089050;1
encinar;474250;4088850;1
encinar;474350;4120150;1
encinar;474350;4119950;1
encinar;474350;4119450;1
encinar;474350;4119250;1
encinar;474350;4118950;1
encinar;474350;4092350;1
encinar;474350;4088650;1
encinar;474450;4119750;1
encinar;474450;4092150;1
encinar;474450;4090250;1
encinar;474450;4090050;1
encinar;474450;4089850;1
encinar;474450;4089650;1
encinar;474450;4088850;1
encinar;474550;4120250;1
encinar;474550;4120050;1
encinar;474550;4119550;1
encinar;474550;4119350;1
encinar;474550;4119150;1
encinar;474650;4119850;1
encinar;474650;4090050;1
encinar;474650;4089850;1
encinar;474650;4089650;1
encinar;474650;4089050;1
encinar;474750;4120450;1
encinar;474750;4120250;1
encinar;474750;4120050;1
encinar;474750;4119650;1
encinar;474750;4119450;1
encinar;474750;4119250;1
encinar;474750;4118050;1
encinar;474750;4093550;1
encinar;474850;4119850;1
encinar;474850;4089850;1
encinar;474850;4089650;1
encinar;474950;4120450;1
encinar;474950;4120250;1
encinar;474950;4120050;1
encinar;474950;4119650;1
encinar;474950;4119450;1
encinar;474950;4119250;1
encinar;474950;4118150;1
encinar;474950;4117950;1
encinar;474950;4093750;1
encinar;474950;4093550;1
encinar;475050;4119850;1
encinar;475050;4118450;1
encinar;475150;4120350;1
encinar;475150;4120150;1
encinar;475150;4119650;1
encinar;475150;4119450;1
encinar;475150;4118650;1
encinar;475150;4118250;1
encinar;475150;4118050;1
encinar;475150;4117850;1
encinar;475250;4119950;1
encinar;475250;4119150;1
encinar;475250;4118450;1
encinar;475250;4092450;1
encinar;475350;4120250;1
encinar;475350;4119750;1
encinar;475350;4119550;1
encinar;475350;4119350;1
encinar;475350;4118750;1
encinar;475350;4118250;1
encinar;475350;4118050;1
encinar;475350;4117850;1
encinar;475450;4119150;1
encinar;475450;4118550;1
encinar;475450;4092050;1
encinar;475550;4119750;1
encinar;475550;4119550;1
encinar;475550;4119350;1
encinar;475550;4118950;1
encinar;475550;4118750;1
encinar;475550;4118350;1
encinar;475650;4119150;1
encinar;475650;4118550;1
encinar;475750;4119850;1
encinar;475750;4119650;1
encinar;475750;4119450;1
encinar;475750;4118950;1
encinar;475750;4118750;1
encinar;475750;4118350;1
encinar;475750;4094650;1
encinar;475750;4094450;1
encinar;475750;4094250;1
encinar;475750;4092550;1
encinar;475750;4092350;1
encinar;475850;4119250;1
encinar;475850;4118550;1
encinar;475850;4092150;1
encinar;475950;4119850;1
encinar;475950;4119650;1
encinar;475950;4119450;1
encinar;475950;4119050;1
encinar;475950;4118850;1
encinar;475950;4094750;1
encinar;475950;4094550;1
encinar;475950;4094350;1
encinar;475950;4094150;1
encinar;475950;4092650;1
encinar;475950;4091250;1
encinar;475950;4091050;1
encinar;475950;4090850;1
encinar;476050;4119250;1
encinar;476050;4118650;1
encinar;476050;4117450;1
encinar;476050;4093050;1
encinar;476050;4092850;1
encinar;476050;4092350;1
encinar;476050;4091650;1
encinar;476050;4091450;1
encinar;476050;4090650;1
encinar;476050;4089750;1
encinar;476050;4089150;1
encinar;476150;4119850;1
encinar;476150;4119650;1
encinar;476150;4119450;1
encinar;476150;4119050;1
encinar;476150;4118850;1
encinar;476150;4117150;1
encinar;476150;4116450;1
encinar;476150;4093250;1
encinar;476150;4092650;1
encinar;476150;4091850;1
encinar;476150;4091250;1
encinar;476150;4091050;1
encinar;476150;4090850;1
encinar;476150;4090150;1
encinar;476150;4089950;1
encinar;476150;4089550;1
encinar;476150;4089350;1
encinar;476250;4119250;1
encinar;476250;4118650;1
encinar;476250;4118450;1
encinar;476250;4118150;1
encinar;476250;4117350;1
encinar;476250;4116650;1
encinar;476250;4092450;1
encinar;476250;4092250;1
